9.487980695372332240e-01,-2.903702168665311945e-02,2.425509804256743562e-01
1.049139405660704183e+00,-2.903702168665311945e-02,-8.640360738203091140e-01
-8.505192582158249692e-01,-2.903702168665311945e-02,8.236736866868228368e-01
-9.508605943392955950e-01,-2.903702168665311945e-02,-6.129260039116833925e-01
4.913940566070418292e-02,-2.903702168665311945e-02,1.427452593089030941e+00
1.072429281425641534e+00,-1.322791876071277017e-01,1.118182109604731522e+00
-3.417842809474538335e-01,-1.546492749980222792e+00,4.680775844673592534e-01
3.653225002390937393e-01,-8.393859687936753300e-01,2.993335830034697054e+00
1.175671447346116061e+00,9.139736853570269437e-01,1.419772916534395302e+00
1.175671447346116061e+00,-1.086026314642972945e+00,-2.162532176182844879e+00
1.175671447346116061e+00,-8.602631464297300079e-02,3.317659026373958042e+00
1.355923461378229389e+00,-2.092890357187665862e-01,-9.229688493074241773e-01
2.770137023751324534e+00,-1.623502598091862037e+00,4.662544737985160337e-01
2.063030242564777073e+00,-9.163958169053142422e-01,2.679492504142610088e+00
