1.436974146003536568e+00,-3.790038790631964361e-01,1.017310436959557585e+00
-5.630258539964630993e-01,-3.790038790631964361e-01,-9.157929737656870239e-01
4.369741460035369007e-01,-3.790038790631964361e-01,4.729723767259494949e+00
-7.945058465109111623e-02,2.639088103225362136e-01,1.364560748254935341e+00
1.546147739708556568e-01,4.979741689444828756e-01,-4.562750532528790370e-01
-1.025533429780292938e+00,-6.821740348066656079e-01,3.022042346369765653e+00
-1.259598788402239711e+00,-9.162393934286122699e-01,-1.379416393888775572e+00
-5.524920072156920270e-01,-2.091326122420646416e-01,1.519016460063037588e+00
-7.223632740368238769e-01,-6.121658173379895818e-01,6.458666987648475910e-01
-7.223632740368239880e-01,-2.612165817337989360e+00,1.149070953646107895e+00
-7.223632740368239880e-01,-1.612165817337989582e+00,2.731300513227472582e+00
-1.869224474033742034e+00,7.678573209337222760e-01,-7.717250042309323210e-02
-4.550109116606472770e-01,-6.463562414393730915e-01,-1.797803126618326752e+00
-1.162117692847194794e+00,6.075053974717459226e-02,7.146478070369357560e+00
