8.370735076535922303e+00,-1.401344034634475877e+00,-4.569806744550791722e-03
6.370735076535921415e+00,-1.401344034634475877e+00,-2.603056969953674304e-01
7.370735076535921415e+00,-1.401344034634475877e+00,5.385474662897681952e+00
-4.475075008650770236e+00,-7.537406950972696862e+00,-1.489854196304998268e+00
-5.889288571023865160e+00,-8.951620513345792673e+00,-4.220375054642488966e-01
-5.182181789837317254e+00,-8.244513732159244768e+00,1.475906369159075915e+00
1.660987907687451859e+00,-1.259747212895280022e+00,5.215871414152385421e-01
1.660987907687451637e+00,-3.259747212895280022e+00,1.220188602794383570e+00
1.660987907687451859e+00,-2.259747212895280022e+00,-3.482000509119909104e-01
1.955256381400900523e-01,6.411823491288637378e-02,3.701538761237650021e+00
5.748235245034316598e-02,2.021615206026334821e-01,2.779540225194121472e-01
1.333652629133690537e+00,-1.074008756080714555e+00,-1.596104433732734029e-01
1.471695914823437867e+00,-1.212052041770461885e+00,-2.317650863951414841e-01
7.645891336368904057e-01,-5.049452605839140906e-01,-4.172382530619156427e-01
