9.759846103029201636e-01,1.838366877628041962e+00,-7.916319622609890860e-01
-1.024015389697079836e+00,1.838366877628041962e+00,1.725079355375898515e+00
-2.401538969707976701e-02,1.838366877628041962e+00,-1.690663463017131996e+00
4.171025406229199595e-01,2.163408941618464532e+00,-1.518450475302794089e+00
-9.971110217501755191e-01,7.491953792453693861e-01,-2.850961864682318714e-01
-2.900042405636277243e-01,1.456302160431917070e+00,3.856501509184880661e+00
9.206047663249718183e-02,-6.778442003581552910e-01,7.409958864192069949e-01
9.206047663249705693e-02,-2.677844200358155291e+00,-1.215029028641423370e+00
9.206047663249711244e-02,-1.677844200358155291e+00,4.518847741367155280e+00
-2.038242289599539347e+00,3.968669643860079255e+00,1.719467555517770752e-01
-6.240287272264444240e-01,2.554456081486983887e+00,-1.226063654398148239e+00
-1.331135508412991886e+00,3.261562862673531349e+00,1.619529545782073754e+00
