2.084094622737232338e+00,-1.127260760946629525e-01,6.363150549969779357e-01
2.361906544985099110e+00,-1.127260760946629525e-01,7.434886757928602652e-01
6.397184672329654376e-01,-1.127260760946629525e-01,-1.426579867138465518e+00
3.619065449850988880e-01,-1.127260760946629525e-01,3.273462936518420463e+00
1.361906544985098888e+00,-1.127260760946629525e-01,5.520035654450881069e-01
-9.100251226958575579e-01,-3.103094437624227098e+00,-1.254642480283775008e+00
-2.324238685068953369e+00,-4.517307999997322909e+00,3.595102580629951916e-01
-1.617131903882405464e+00,-3.810201218810774559e+00,4.404844138083864991e+00
2.080343238833707087e+00,1.908503805197519498e-01,1.480487690555526425e-01
2.080343238833707087e+00,-1.809149619480248106e+00,-1.912302705237418410e+00
2.080343238833707087e+00,-8.091496194802481057e-01,7.955114209832696570e-01
3.760166606006081214e+00,-1.792549443267037690e+00,-7.819241931121301281e-01
5.174380168379176581e+00,-3.206763005640133279e+00,-5.479800443650028052e-01
4.467273387192628675e+00,-2.499656224453585374e+00,3.116407283092028635e+00
