1.105759147568077694e+00,-4.914226834680334166e-01,-4.204828777875341261e-01
-8.942408524319224172e-01,-4.914226834680334166e-01,8.330961148484433698e-01
1.057591475680775273e-01,-4.914226834680334166e-01,1.226577343305965684e-01
2.582367533254105840e+00,1.713553321069390734e+00,-1.486759408649337644e+00
1.168153970881010695e+00,2.993397586962954771e-01,-5.578030920903864764e-01
1.875260752067558379e+00,1.006446539882842828e+00,4.807742085239364194e+00
3.773915287166816901e-01,-5.213102560667061125e-01,2.397895018680508139e-01
3.773915287166815791e-01,-2.521310256066706224e+00,-1.892541564393727671e-01
3.773915287166816346e-01,-1.521310256066706224e+00,3.392537689201114315e+00
-1.801175922916444794e+00,1.687144768165093733e+00,1.033889462671629733e+00
-3.869623605433499813e-01,2.729312057919983658e-01,1.989564962122144953e+00
-1.094069141729897332e+00,9.800379869785459386e-01,-2.107988879912793045e+00
