7.725055081440386218e-01,1.273062502654154216e+00,1.028264377046862688e+00
-1.227494491855961378e+00,1.273062502654154216e+00,1.228533428532688543e+00
-2.274944918559613505e-01,1.273062502654154216e+00,-7.132897051355318041e-01
2.097446971305388930e-02,1.723337199737792425e+00,-4.458388078291298795e-01
-1.393239092660041534e+00,3.091236373646972790e-01,-9.195084865729739043e-01
-6.861323114734938500e-01,1.016230418551244741e+00,3.177979699287627469e+00
-4.293002273705843197e-01,1.507188645902893143e+00,-1.545913174435975979e+00
-4.293002273705844307e-01,-4.928113540971068574e-01,1.064249655967250074e+00
-4.293002273705843752e-01,5.071886459028932537e-01,3.342172758754864859e+00
-2.725920989230691927e+00,3.569683264514262877e+00,2.700923511284638590e-01
-1.311707426857597447e+00,2.155469702141167510e+00,4.660394696799989855e-01
-2.018814208044144909e+00,2.862576483327715415e+00,1.323726480377954928e+00
