5.019269635190710233e+00,1.219788960005228073e+00,1.596371901026892637e+00
3.019269635190710233e+00,1.219788960005228073e+00,7.240056424930805257e-01
4.019269635190710233e+00,1.219788960005228073e+00,-2.100451083802414409e+00
1.299569544484158179e+00,2.083577600920754058e+00,1.834473338450349322e+00
1.355183301493768422e+00,2.139191357930363857e+00,4.174453876591912027e-01
-3.416503869716702724e-03,7.805915525668789545e-01,-5.264915517759694019e-01
-5.903026087932689014e-02,7.249777955572689336e-01,8.814775689012470661e-01
6.480765203072208491e-01,1.432084576743816395e+00,9.585892297445670618e-01
4.357809035686323607e-01,1.041679622246425296e-01,4.511880108913309151e+00
4.357809035686323607e-01,2.160683651665475935e-01,-7.187777703952259456e-01
4.357809035686322496e-01,-1.672031231891547343e+00,-1.327226744993088570e+00
4.357809035686322496e-01,-1.783931634833452406e+00,-1.487188061012737039e+00
4.357809035686323051e-01,-7.839316348334524065e-01,2.684641366636387971e+00
-1.778503950929970268e+00,3.434073814503831645e+00,-5.308402887020777783e-01
-3.642903885568754552e-01,2.019860252130736278e+00,1.440490607074602414e+00
-1.071397169743422806e+00,2.726967033317283740e+00,-5.299807329263277467e-01
