2.677755712710404357e+00,1.225309519374555567e+00,2.781693099052056639e-01
6.777557127104043566e-01,1.225309519374555567e+00,-3.411100664083409617e-01
1.677755712710404357e+00,1.225309519374555567e+00,-3.521948469323268327e-01
1.319980731995262335e+00,8.397813811624605940e-01,-8.367587671336673694e-01
1.525589755578425910e+00,1.045390404745624391e+00,1.328410001059350809e-01
3.169852167884943395e-01,-1.632141340443071797e-01,2.072373373585763012e+00
1.113761932053305426e-01,-3.688231576274709766e-01,-1.173335980486632568e+00
8.184829743918783374e-01,3.382836235590767071e-01,1.138854410022859476e+00
1.705508870207357308e+00,2.286602085765163217e+00,4.914995416333298728e-01
1.705508870207357308e+00,2.866020857651633280e-01,1.030759143518418686e+00
1.705508870207357308e+00,1.286602085765163217e+00,2.726943041016270275e+00
2.709378626110147792e+00,2.214397634717646390e-01,1.049636190287765114e+00
4.123592188483242715e+00,-1.192773798901330728e+00,-7.283569075827264205e-01
3.416485407296695254e+00,-4.856670177147830447e-01,2.101902648293989539e+00
