2.389880768813026801e+00,1.261776843438682461e+00,-7.209923381931970798e-02
3.898807688130268012e-01,1.261776843438682461e+00,6.673481329352168867e-01
1.389880768813026801e+00,1.261776843438682461e+00,1.727615526132264323e+00
-6.032510397166226390e-01,-2.626861191479676894e-01,2.732140918083378889e-01
-2.017464602089718007e+00,-1.676899681521062613e+00,-4.422994166895566348e-01
-1.310357820903170323e+00,-9.697929003345151511e-01,4.582938121193985026e+00
9.212119228700273998e-01,-3.674713780102456973e+00,-7.793295456108519925e-01
9.212119228700272888e-01,-5.674713780102456973e+00,9.142531264977654670e-02
9.212119228700273998e-01,-4.674713780102456973e+00,2.816721826624596581e+00
-6.176458452218054340e-01,2.800634611530516072e+00,-8.004804611264705327e-01
7.965677171512894894e-01,1.386421049157420704e+00,1.502007828388697508e+00
8.946093596474202769e-02,2.093527830343968610e+00,1.037988638756945914e+00
