2.272988064306995071e+00,-9.332575834881293719e-01,6.998024590372284859e-01
2.729880643069952928e-01,-9.332575834881293719e-01,3.108964934272394620e-01
1.272988064306995293e+00,-9.332575834881293719e-01,2.583649729384087657e+00
-1.403426306927668676e+00,-2.868724013574599496e+00,-5.177021962191696858e-02
-2.817639869300764044e+00,-4.282937575947695308e+00,-8.024790407518449520e-01
-2.110533088114216138e+00,-3.575830794761147402e+00,4.045229792922929946e+00
5.320401231588024471e-01,2.161662340439079344e+00,-1.656094823149000250e+00
5.320401231588023361e-01,1.616623404390795660e-01,1.778238978924676861e+00
5.320401231588023361e-01,1.161662340439079566e+00,-3.009994363162133979e-01
-3.319355490739372971e-01,-6.928191125538951667e-02,2.107190235668007006e+00
-5.489187918318859660e-01,1.477013315025592632e-01,-1.150480474826632182e+00
-6.050758447445873101e-01,2.038583844152603852e-01,1.477477688192369243e+00
5.359974219578576005e-01,-9.372148822871847473e-01,-1.153131411169208365e+00
7.529806647158063804e-01,-1.154198125045133638e+00,1.656416231795165006e-01
8.091377176285076134e-01,-1.210355177957834760e+00,5.155042432189794743e-01
1.020309364419601517e-01,-5.032483967712870765e-01,1.322025285568141584e+00
