4.058256397555560113e+00,-5.608818159075614762e-01,9.676061366512859196e-01
2.058256397555560113e+00,-5.608818159075614762e-01,3.423523115718711818e-01
3.058256397555560113e+00,-5.608818159075614762e-01,1.916025897306781633e+00
1.089370932021518357e+00,-4.390570472407429037e-03,2.167981044280612668e+00
-3.248426303515771218e-01,-1.418604132845502797e+00,-6.439452231030499130e-01
3.822641508349705619e-01,-7.114973516589551128e-01,2.261150008883118456e+00
5.328796865863644205e-01,2.805781609624730777e+00,-1.111808792696860504e+00
5.328796865863643095e-01,8.057816096247309989e-01,4.269656679250026787e-01
5.328796865863643095e-01,1.805781609624730999e+00,3.927501780629328643e+00
-5.986321604246159778e-01,5.706300311034191441e-01,-3.967275400185604761e-01
-8.161547402176708710e-01,7.881526108964740374e-01,1.695729403279595537e+00
-8.706937820250534310e-01,8.426916527038565974e-01,9.469512927149039694e-01
2.714581587476038727e-01,-2.994602880688010393e-01,1.557263736162661338e+00
4.889807385406588214e-01,-5.169828678618560991e-01,-7.618757535325446639e-01
5.435197803480414924e-01,-5.715219096692387701e-01,-6.821263546990070648e-01
-1.635870008385059693e-01,1.355848715173089136e-01,2.251367250677427378e-02
